name,email
"ST.JOSEPH S BOYS HSS,CALICUT Phone No: 04952366106 Email ID: principal@sjbhss.ac.in","principal@sjbhss.ac.in"
"ZAMORIN S HSS,CHALAPPURAM, KOZHIKKODE Phone No: 04952703525 Email ID: zhss87@yahoo.com","zhss87@yahoo.com"
"CHENNAMANGALLUR HSS,MUKKAM,KOZHIKKODE Phone No: 04952082497 Email ID: chennamangallurhss_10044@yahoo.com","chennamangallurhss_10044@yahoo.com"
"FAROOK HSS, FAROOK COLLEGE P O, KOZHIKODE Phone No: 04952441670 Email ID: farookhss2@gmail.com","farookhss2@gmail.com"
"ST JOSEPH S A I GHSS,KOZHIKKODE Phone No: 0495-2367007 Email ID: hssangloindian@gmail.com","hssangloindian@gmail.com"
"MALABAR X IAN COLLEGE HSS,KOZHIKKODE Phone No: 04952760961 Email ID: mcchss10047@gmail.com","mcchss10047@gmail.com"
"SAVIO HSS,DEVAGIRY,KOZHIKKODE Phone No: 04952357107 Email ID: savio10048@gmail.com","savio10048@gmail.com"
"RAMAKRISHANA MISSION  HSS KOZHIKODE                                                                                             Phone No: 04952320475 Email ID: hss10049@gmail.com","hss10049@gmail.com"
"JDT ISLAM HSS,KOZHIKKODE Phone No: 04952730900 Email ID: jdtihssa@gmail.com","jdtihssa@gmail.com"
"CALICUT GIRLS HSS, KOZHIKKODE Phone No: 04952300466 Email ID: cghss2@gmail.com","cghss2@gmail.com"
"MM VHSS,   PARAPPIL,  KOZHIKODE Phone No: 04952302971 Email ID: mmhssparappil@gmail.com","mmhssparappil@gmail.com"
"MIM  HSS,PERODE,KOZHIKKODE Phone No: 0496-2554289 Email ID: mimhss_10053_perode@hotmail.com","mimhss_10053_perode@hotmail.com"
"MEMUNDA HSS,VILIAPPALLI,KOZHIKKODE Phone No: 04962528965 Email ID: memundahss10054@gmail.com","memundahss10054@gmail.com"
"IRINGANNUR HSS,IRINGANNUR,KOZHIKKODE Phone No: 04962440460 Email ID: 10055ihss@gmail.com","10055ihss@gmail.com"
"ST JOSEPH S HSS, KODANCHERY, KOZHIKKODE Phone No: 04952239100 Email ID: principal10056@gmail.com","principal10056@gmail.com"
"SACRED HEART HSS, THIRUVAMPADI, KOZHIKKODE Phone No: 0495-2255696 Email ID: sacredhearthss@gmail.com","sacredhearthss@gmail.com"
"UMBICHIY HAJI HSS,CHALIYAM,KOZHIKKODE Phone No: 04952931072 Email ID: 10058uhhss@gmail.com","10058uhhss@gmail.com"
"CALICUT HSS FOR THE HANDICAPPED, KOLATHARA.P.O, KOZHIKKODE, 673655 Phone No: 0495-2422201 Email ID: chsshkolathara@gmail.com","chsshkolathara@gmail.com"
"PALORA HSS, ULLIYERI, KOZHIKODE Phone No: 9496684473 Email ID: palorahss10060@gmail.com","palorahss10060@gmail.com"
"THIRUVANGOOR HSS,KOILANDY,KOZHIKKODE Phone No: 04962634500 Email ID: thiruvangoorhss10061@gmail.com","thiruvangoorhss10061@gmail.com"
"ST GEORGE HSS,KULATHUVAYAL,   KAYANNA      KOZHIKKODE Phone No: 0496-2662265 Email ID: 10062sghss@gmail.com","10062sghss@gmail.com"
"KUNNAMANGALAM HSS, KUNNAMANGALAM, KOZHIKODE Phone No: 9496674132 Email ID: khssplustwo@gmail.com","khssplustwo@gmail.com"
"HIMAYATHUL ISLAM HSS,KOZHIKKODE Phone No: 04952766404 Email ID: himayathulislamhss@gmail.com","himayathulislamhss@gmail.com"
"AKKR HSS FOR GIRLS,CHELANNUR,KOZHIKKODE Phone No: 04952260216 Email ID: akkrhss@yahoo.com","akkrhss@yahoo.com"
"PROVIDENCE HSS FOR GIRLS , NADAKKAVU,KOZHIKKODE-2 Phone No: 04952762290 Email ID: providence_hss@yahoo.in","providence_hss@yahoo.in"
"MOHAMMED ALI JOHAR HSS,ELETTIL,KOZHIKKODE Phone No: 04952965051 Email ID: mjhsselt@yahoo.com","mjhsselt@yahoo.com"
"NATIONAL HSS, VATTOLI ,KOZHIKKODE Phone No: 0496-2448388 Email ID: nhss.10068@gmail.com","nhss.10068@gmail.com"
"SALAFI HSS, MEPPAYUR, 673523 Phone No: 9447634134 Email ID: 10069salafihss@gmail.com","10069salafihss@gmail.com"
"PRESENTATION HSS, CHEVAYUR, 673017 Phone No: 04952359611 Email ID: presentationhssclt@gmail.com","presentationhssclt@gmail.com"
"SREE NARAYANA HSS, VADAKARA, 673101 Phone No: 0496-2528340 Email ID: snhssvatakara@gmail.com","snhssvatakara@gmail.com"
"CHINMAYA VIDYALAYA HSS,  NELLIKODE, 673016 Phone No: 04952356165 Email ID: chinmayavidyalayacalicut@gmail.com","chinmayavidyalayacalicut@gmail.com"
"KMO HSS, KODUVALLY, 673572 Phone No: 0495-2210005 Email ID: kmohighersecondary@gmail.com","kmohighersecondary@gmail.com"
"KUTTAMBOORE HSS, PUNNASSEERY, NARIKKUNNU, 673585 Phone No: 04952856498 Email ID: kuttamboor.hss@gmail.com","kuttamboor.hss@gmail.com"
"MUM HSS, VADAKARA,  673103 Phone No: 4962524290 Email ID: mumhss@gmail.com","mumhss@gmail.com"
"ILAHIYA HSS, KAPPADU, 673318 Phone No: 04962686850 Email ID: ilahiyahsskappad@gmail.com","ilahiyahsskappad@gmail.com"
"CRESENT HSS, VANIMEL, KODIYURA, 673515 Phone No: 04962560115 Email ID: crescenthssvml@gmail.com","crescenthssvml@gmail.com"
"JDT ISLAM HSS, MARYKUNNU, 673012 Phone No: 04952730033 Email ID: jdtislamhssunaided@gmail.com","jdtislamhssunaided@gmail.com"
"ISLAMIC ACADEMY ENGLISH HSS, KOTTAKKAL, IRINGAL, 673521 Phone No: 04962527119 Email ID: parambathismail@gmail.com","parambathismail@gmail.com"
"AUXILIAM NAVA JYOTHI HSS , KUNNAMANGALAM, 673571 Phone No: 04952805228 Email ID: auxnava@gmail.com","auxnava@gmail.com"
"MKHMMO HSS, MANASSERY, MUKKAM Phone No: 04952299700 Email ID: mkhmmohss@gmail.com","mkhmmohss@gmail.com"
"SIA COLLEGE HSS, UMMATHUR, PARAKKADAVU, 673509 Phone No: 04962573176 Email ID: siachss4@gmail.com","siachss4@gmail.com"
"GOVT. VHSS, KOYILANDY, KOZHIKODE Phone No: 0496-2624363 Email ID: gbhssk@ymail.com","gbhssk@ymail.com"
"GOVT. HSS, PUTHUPPADY, KOZHIKODE Phone No: 0495-2235252 Email ID: principal10094@gmail.com","principal10094@gmail.com"
"GOVT. HSS, THAMARASSERY, KOZHIKODE Phone No: 04952224212 Email ID: tmy10095@gmail.com","tmy10095@gmail.com"
"GOVT. GIRLS HSS, MADAPPALLY, KOZHIKODE Phone No: 9947155060 Email ID: gghssm@gmail.com","gghssm@gmail.com"
"GOVT. HSS, AZCHAVATTOM, KOZHIKODE Phone No: 0495-2332026 Email ID: 10097ghssavtm@gmail.com","10097ghssavtm@gmail.com"
"GOVT. VHSS, KUTTICHIRA, KOZHIKODE Phone No: 0495-2301302 Email ID: ghsskuttichira@gmail.com","ghsskuttichira@gmail.com"
"GOVT. HSS, NARIKUNI, KOZHIKODE Phone No: 04952247393 Email ID: narikunighss@gmail.com","narikunighss@gmail.com"
"GOVT. HSS, PAYAMBRA, KUNNAMANGALAM, KOZHIKODE Phone No: 04952811800 Email ID: principalpayambra@gmail.com","principalpayambra@gmail.com"
"GOVT. HSS, KARUVAMPOYIL, KOZHIKODE Phone No: 04952210660 Email ID: ghsskaruvanpoyil@gmail.com","ghsskaruvanpoyil@gmail.com"
"GOVT. HSS, KAKKODY, MAKKODA P.O., KOZHIKODE Phone No: 04952265759 Email ID: govthsskakkodi@gmail.com","govthsskakkodi@gmail.com"
"GOVT. HSS, PANNUR, KOZHIKODE Phone No: 04952211050 Email ID: pannurghss@gmail.com","pannurghss@gmail.com"
"GOVT. HSS, SIVAPURAM, KOZHIKODE Phone No: 04962640120 Email ID: ghssprincipal@gmail.com","ghssprincipal@gmail.com"
"GOVT. ACHUTHAN GIRLS HSS, CALICUT Phone No: 04952304021 Email ID: gaghss2011@gmail.com","gaghss2011@gmail.com"
"GOVT. GANAPAT  HSS, KALLAI, KOZHIKODE Phone No: 04952326292 Email ID: gghsskallai10106@gmail.com","gghsskallai10106@gmail.com"
"GOVT. HSS, NGO QUARTERS, MARIKKUNNU, KOZHIKODE Phone No: 04952376170 Email ID: principalngoghss@gmail.com","principalngoghss@gmail.com"
"GOVT. VHSS, ATHOLI, KOZHIKODE Phone No: 04962672362 Email ID: highsecatholi@gmail.com","highsecatholi@gmail.com"
"GOVT. HSS, NEELESWARAM , KOZHIKODE Phone No: 04952295228 Email ID: ghss10109@gmail.com","ghss10109@gmail.com"
"GOVT. HSS, PERINGOLAM, KUNNAMANGALAM, KOZHIKODE Phone No: 04952805245 Email ID: principal10110@gmail.com","principal10110@gmail.com"
"GOVT. FISHERIES HSS, PUTHIYAPPA, PUTHIYANGADI Phone No: 04952461666 Email ID: principalgfhss@gmail.com","principalgfhss@gmail.com"
"GOVT. GANAPAT HSS, FEROKE, KOZHIKODE Phone No: 04952481063 Email ID: ferokegghss@gmail.com","ferokegghss@gmail.com"
"GOVT. HSS, AVALA, KUTTOTH, MEPPAYUR Phone No: 04962765300 Email ID: 10113ghssavalakuttoth@gmail.com","10113ghssavalakuttoth@gmail.com"
"MANIYOOR PANCHAYATH HSS, MANIYOOR, PALAYATNADA , KOZHIKODE Phone No: 04962538367 Email ID: mphss10114@gmail.com","mphss10114@gmail.com"
"GOVT. HSS, NEDUVANNUR, KOZHIKODE Phone No: 0496-2654330 Email ID: naduvannurghss@gmail.com","naduvannurghss@gmail.com"
"GOVT. HSS, AVITTANALLUR, KOZHIKODE Phone No: 0496-2658500 Email ID: ghssavitanallur@gmail.com","ghssavitanallur@gmail.com"
"GOVT. HSS, CHERUVANNUR, KOLATHARA P.O., KOZHIKODE Phone No: 04952485151 Email ID: ghss10117@gmail.com","ghss10117@gmail.com"
"SN TRUST HSS, CHELANNUR, KANNANKARA P.O., KOZHIKODE Phone No: 9447891538 Email ID: snhsschellannur@gmail.com","snhsschellannur@gmail.com"
"MKHMMO HSS FOR GIRLS, MOKKOM, KOZHIKODE, 673602 Phone No: 04952299722 Email ID: mmogirlshss@gmail.com","mmogirlshss@gmail.com"
"MGM HSS, ENGAPUZHA, PUDUPPADI, KOZHIKODE, 673586 Phone No: 0495-2235035 Email ID: mgmeangapuzha@gmail.com","mgmeangapuzha@gmail.com"
"TECHNICAL HSS, THIRUTHIYAD, KOZHIKODE, 673004 Phone No: 04952721070 Email ID: thssthiruthiyad.ihrd@gmail.com","thssthiruthiyad.ihrd@gmail.com"
"MARKAZ ENGLISH MEDIUM HSS, KARANTHUR, KOZHIKODE, 673571 Phone No: 8590299913 Email ID: markazemhss10129@gmail.com","markazemhss10129@gmail.com"
"IPC HSS, PAYYOLI, KOZHIKODE, 673522 Phone No: 04962601157 Email ID: ipchss@gmail.com","ipchss@gmail.com"
"D.H.E.M. HSS, NADAPURAM,, KOZHIKODE, 673504 Phone No: 9070533302 Email ID: dhemhss@gmail.com","dhemhss@gmail.com"
"JDT ISLAM IQRAA HSS, VELLIMADUKUNNU, KOZHIKODE., 673012 Phone No: 04952730033 Email ID: jdtislamiqraahss@gmail.com","jdtislamiqraahss@gmail.com"
"GHSS NAYARKUZHI, (via) NITC, NAYARKUZHI, KOZHIKODE, Phone No: 9847791605 Email ID: nayarkuzhighss@gmail.com","nayarkuzhighss@gmail.com"
"GHSS PARAMBIL, PARAMBIL PO, KOZHIKODE, Phone No: 0495-2267400 Email ID: ghssparambilkkd@gmail.com","ghssparambilkkd@gmail.com"
"GHSS, IRINGALLUR, GURUVAYOORAPPAN COLLEGE PO, KOZHIKODE, Phone No: 04952433176 Email ID: ghss10136@gmail.com","ghss10136@gmail.com"
"GHSS KUNDUPARAMBU, EDAKKAD, KOZHIKODE, Phone No: 04952392399 Email ID: ghssk10137@gmail.com","ghssk10137@gmail.com"
"GHSS KARAPPARAMBA, KARAPPARAMBA, KOZHIKODE,  Phone No: 04952385850 Email ID: karaprincipal@gmail.com","karaprincipal@gmail.com"
"S K POTTEKKATT MEMORIAL GOVT. VOCATIONAL & HIGHER SECONDARY SCHOOL,PARAYANCHERY ,PUTHIYARA P O, KOZHIKODE Phone No: 04952742382 Email ID: princegbhss@gmail.com","princegbhss@gmail.com"
"GOVT. GHSS, PARAYANCHERY, PUTHIYARA, KOZHIKKODE Phone No: 04952740590 Email ID: govt.ghssforgirlsparayanchery@gmail.com","govt.ghssforgirlsparayanchery@gmail.com"
"CMM Higher Secondary School,Thalakkulathur Phone No: 04952853837 Email ID: cmmhss@gmail.com","cmmhss@gmail.com"
"Holy Family Higher Secondary School, Kattippara Phone No: 04952270591 Email ID: holyfamily040hss@gmail.com","holyfamily040hss@gmail.com"
"CKG Memorial Higher Secondary School,Chingapuram Phone No: 04962690470 Email ID: ckgmhss@gmail.com","ckgmhss@gmail.com"
"Kunhali Marakkar  Higher Secondary School,Iringal, Kottakkal Phone No: 04962215200 Email ID: kmhsskottakkal@gmail.com","kmhsskottakkal@gmail.com"
"Bafakhy Thangal Memmorial Higher Secondary School, Thurayur,Payyoli, Angadi. P. O Phone No: 04962470474 Email ID: btmhsspayyoli@gmail.com","btmhsspayyoli@gmail.com"
"Poilkav Higher Secondary School, Edakkulam Phone No: 04962686836 Email ID: 10155poilkavhss@gmail.com","10155poilkavhss@gmail.com"
"Velom Higher Secondary School, Cherapuram P O Phone No: 04962771350 Email ID: hssvelom@gmail.com","hssvelom@gmail.com"
"A J John Memmorial Higher Secondary School Phone No: 04962564238 Email ID: ajjmhss10157@gmail.com","ajjmhss10157@gmail.com"
"KPES Higher Secondary School, Kayakkodi Phone No: 04962587700 Email ID: kpeshss@gmail.com","kpeshss@gmail.com"
"St. Mary's Higher Secondary School, Maruthomkara. P. O, Maruthomkara, Phone No: 9846342571 Email ID: maruthomkara10159@gmail.com","maruthomkara10159@gmail.com"
"KPM SM Higher Secondary School, Arikkulam Phone No: 04962696667 Email ID: hssarikkulam@gmail.com","hssarikkulam@gmail.com"
"VMHM Higher Secondary School, Anayamkunnu, Mukkam, Kozhikode Phone No: 9995664794 Email ID: vmhmhss@gmail.com","vmhmhss@gmail.com"
"Vadakkumpad Higher Secondary School, Paleri. P. O, Paleri Town Phone No: 0496-2668227 Email ID: vhss10162@gmail.com","vhss10162@gmail.com"
"St.Mary's Higher Secondary School, Kallanode Phone No: 04962660055 Email ID: kallanodehss@gmail.com","kallanodehss@gmail.com"
"Chakkalakkal Higher Secondary School, Madavoor, Padanilam Phone No: 0495-2801277 Email ID: chakkalakkalhss10164@gmail.com","chakkalakkalhss10164@gmail.com"
"St. Mary's Higher Secondary School, Koodathai Phone No: 04952249126 Email ID: smhss2013@gmail.com","smhss2013@gmail.com"
"AM Higher Secondary School, Poovambayi, Kinalur. P. O, - 673621 Phone No: 04962640315 Email ID: amhsspoovambayi@gmail.com","amhsspoovambayi@gmail.com"
"C.M Higher Secondary School, Mannur North Phone No: 04952470346 Email ID: cmhssmannur@gmail.com","cmhssmannur@gmail.com"
"Fathimabi Memorial Higher Secondary School, Koombara, Kozhikode Phone No: 04952277140 Email ID: fmhsskoombara@gmail.com","fmhsskoombara@gmail.com"
"Markaz Girls Higher Secondary School, Karanthur, Kozhikode Phone No: 04952802144 Email ID: markazgirlshss@gmail.com","markazgirlshss@gmail.com"
"Sevamandir Post Basic Higher Secondary School, Ramanattukara Phone No: 04952440315 Email ID: sevamandirhss@gmail.com","sevamandirhss@gmail.com"
"PVS Higher Secondary School, Eranhikkal Phone No: 0495-2462787 Email ID: pvseranhikkal@gmail.com","pvseranhikkal@gmail.com"
"St. Vincent Colony Girls Higher Secondary School,  Calicut - 673 006 Phone No: 04952772634 Email ID: stvincenthss@gmail.com","stvincenthss@gmail.com"
"ST. Michael's Girls' Higher Secondary School, Westhill, Kozhikode - 5 Phone No: 04952381815 Email ID: stmichaelsgirlshss@gmail.com","stmichaelsgirlshss@gmail.com"
"St. Joseph's Higher Secondary School, Pullurampara Phone No: 04952275161 Email ID: pulluramparasjhss@gmail.com","pulluramparasjhss@gmail.com"
"S.I Higher Secondary School, Ummathur Phone No: 04962572298 Email ID: sihss10175kkd@gmail.com","sihss10175kkd@gmail.com"
"RNM Higher Secondary School, Narippatta Phone No: 04962448230 Email ID: rnmhssnarippatta@gmail.com","rnmhssnarippatta@gmail.com"
"KR Higher Secondary School, Purameri Phone No: 04962550249 Email ID: vadakara10177@gmail.com","vadakara10177@gmail.com"
"Sree Vasudeva Ashramam Govt HSS, Naduvathoor, Koilandi Phone No: 04962696855 Email ID: svahssnaduvathur@gmail.com","svahssnaduvathur@gmail.com"
"EMS Govt. HSS Perumanna Phone No: 04952433420 Email ID: emsghssperumanna14@gmail.com","emsghssperumanna14@gmail.com"
"GHSS Cheruvadi Phone No: 04952208822 Email ID: ghsscheruvadi@gmail.com","ghsscheruvadi@gmail.com"
"Koothali VHSS  Phone No: 04962611027 Email ID: hsskoothali@gmail.com","hsskoothali@gmail.com"
"Rahmaniya HSS Ayancheri Phone No: 04962591513 Email ID: rahmaniyaayanchery1513@gmail.com","rahmaniyaayanchery1513@gmail.com"
"Holy Family HSS  Padathukadavu Phone No: 8075508793 Email ID: hfhss10183@gmail.com","hfhss10183@gmail.com"
"Kuttamboor HSS Phone No: 04952856498 Email ID: kuttamboorhss2014@gmail.com","kuttamboorhss2014@gmail.com"
"PTM HSS Kodiyathur Phone No: 04952207866 Email ID: ptmhsskdr@gmail.com","ptmhsskdr@gmail.com"
"St.George HSS Velamkode Phone No: 04952236830 Email ID: stgeorgevelamcodehss@gmail.com","stgeorgevelamcodehss@gmail.com"
"St.Thomas HSS Koorachundu Phone No: 04962661760 Email ID: sthsskoorachundu@gmail.com","sthsskoorachundu@gmail.com"
"MKHMMOVHSS for Girls Mukkam Phone No: 04952294522 Email ID: mkhmmohssmukkam@gmail.com","mkhmmohssmukkam@gmail.com"
"Mukkam HSS Mukkam Phone No: 04952297550 Email ID: mukkomhss2014@gmail.com","mukkomhss2014@gmail.com"
"Pantheerankave HSS Phone No: 04952430113 Email ID: pkvhss2014@gmail.com","pkvhss2014@gmail.com"
"Holy Family HSS Venapara Phone No: 04952283280 Email ID: venapparahss@gmail.com","venapparahss@gmail.com"
"MGM HSS  Engapuzha Phone No: 04952235135 Email ID: mgmhssengapuzha@gmail.com","mgmhssengapuzha@gmail.com"
"MUMVHSS Vadakara Phone No: 04962524290 Email ID: mumnewhss@gmail.com","mumnewhss@gmail.com"
"Crescent HSS Vanimel Phone No: 04962560300 Email ID: principalcrescenthss@gmail.com","principalcrescenthss@gmail.com"
"EMJAY VHSS, Villiapalli,Vatakara,Kozhikkode 673542 Phone No: 04962535488 Email ID: emjayvhss10195@gmail.com","emjayvhss10195@gmail.com"
"ST.THOMAS HIGHER SECONDARY  SCHOOL THOTTUMUKKAM, KOZHIKODE - 673639 Phone No: 04832759280 Email ID: sthssthottumukkam@gmail.com","sthssthottumukkam@gmail.com"
"BEM HSS, Vadakara Phone No: 04962518010 Email ID: bemhss10197@gmail.com","bemhss10197@gmail.com"
"SANTHINIKETHAN HSS, THIRUVALLUR, KOZHIKKODE Phone No: 04962591591 Email ID: snhssthiruvallur10198@gmail.com","snhssthiruvallur10198@gmail.com"
"Hi-Tech Higher Secondary School, Vattoli, Kunnummal, Kozhikkode Phone No: 04962208801 Email ID: hitechhss@gmail.com","hitechhss@gmail.com"
"KARUNA SPEECH & HEARING HSS, ERANHIPALAM P.O, KOZHIKODE-6 Phone No: 9778064783 Email ID: hsskaruna@gmail.com","hsskaruna@gmail.com"
"GOVT HSS, KANIYAMBETTA, WAYANAD Phone No: 04936284445 Email ID: 12001ghss@gmail.com","12001ghss@gmail.com"
"GOVT HSS, MEENANGADI, WAYANAD Phone No: 04936246500 Email ID: ghssmeenangadi@gmail.com","ghssmeenangadi@gmail.com"
"A.M.M.R.GOVT HSS, NALLOORNAD, KUNNAMANGALAM.P.O, WAYANAD, 670645 Phone No: 8078021556 Email ID: ammrghss@gmail.com","ammrghss@gmail.com"
"GOVT HSS, PANAMARAM, WAYANAD Phone No: 9447540977 Email ID: principalghsspanamaram@gmail.com","principalghsspanamaram@gmail.com"
"GOVT HSS, THARIODE, WAYANAD Phone No: 04936250900 Email ID: ghsst12005@gmail.com","ghsst12005@gmail.com"
"GOVT HSS, THALAPOYA, WAYANAD Phone No: 04935294311 Email ID: principal12006@gmail.com","principal12006@gmail.com"
"GOVT Model HSS, VELLAMUNDA, WAYANAD Phone No: 04935232370 Email ID: principalgmhssvellamunda@gmail.com","principalgmhssvellamunda@gmail.com"
"GOVT HSS, PADINJARATHARA, WAYANAD Phone No: 04936274566 Email ID: principalghsspthara@gmail.com","principalghsspthara@gmail.com"
"GOVT HSS, CHEERAL, SULTHAN BATHERY, WAYANAD Phone No: 04936263386 Email ID: gmhssc@gmail.com","gmhssc@gmail.com"
"GHSS, MEPPADI, WAYANAD Phone No: 04936281344 Email ID: ghssmeppadi12010@gmail.com","ghssmeppadi12010@gmail.com"
"GV HSS, MANANTHAVADI, WAYANAD Phone No: 04935245500 Email ID: principalghssmtdy@gmail.com","principalghssmtdy@gmail.com"
"GOVT HSS, VALAT, WAYANAD Phone No: 04935266983 Email ID: ghssvalat@gmail.com","ghssvalat@gmail.com"
"GOVT VHSS, AMBALAVAYAL, WAYANAD Phone No: 04936-260597 Email ID: plustwoambl@gmail.com","plustwoambl@gmail.com"
"ST.MARY S HSS, MULLENKOLLY P.O., WAYANAD Phone No: 04936240219 Email ID: smhssmullankolly@gmail.com","smhssmullankolly@gmail.com"
"ST. CATHERINE S HSS, PAYYAMPALLY, WAYANAD Phone No: 04935-215805 Email ID: schsspayyampally@gmail.com","schsspayyampally@gmail.com"
"VIJAYA HSS, PULPALLY, WAYANAD Phone No: 04936240605 Email ID: vijayahsspulpally@gmail.com","vijayahsspulpally@gmail.com"
"W.O.HSS, PINANGODE, WAYANAD Phone No: 04936251400 Email ID: principalwohss@gmail.com","principalwohss@gmail.com"
"SREE NARAYANA HSS, POOTHADI, WAYANAD Phone No: 04936210259 Email ID: principalsnhss@gmail.com","principalsnhss@gmail.com"
"ST. JOSEPH S  GIRLS HSS, MEPADI, WAYANAD Phone No: 04936283038 Email ID: joseph.sanjoseph@gmail.com","joseph.sanjoseph@gmail.com"
"S K M J HSS, KALPETTA NORTH, WAYANAD Phone No: 04936206010 Email ID: skmjhss12020@gmail.com","skmjhss12020@gmail.com"
"JAYASREE HSS , KALLUVAYAL, PULPALLY, WAYANAD Phone No: 04936243630 Email ID: jayasreehss@gmail.com","jayasreehss@gmail.com"
"ST. JOSEPH S HSS, KALLODI, WAYANAD Phone No: 04935245251 Email ID: sjhsskallody12022@gmail.com","sjhsskallody12022@gmail.com"
"SACRED HEART HSS, DWARAKA, WAYANAD Phone No: 9496747248 Email ID: dwarakahss@gmail.com","dwarakahss@gmail.com"
"ST MARY S COLLEGE HSS, SULTHAN BATHERY, WAYANAD Phone No: 04936224253 Email ID: smchss4sby@yahoo.com","smchss4sby@yahoo.com"
"WO VHSS, MUTTIL, MANDAD, 673122 Phone No: 9747845694 Email ID: wovhs2@gmail.com","wovhs2@gmail.com"
"GOVT. HSS, MULANKAV, NOOLPUZHA, WAYANAD Phone No: 04936225050 Email ID: principal12030@yahoo.com","principal12030@yahoo.com"
"GOVT. HSS, THRISSILERY, WAYANAD Phone No: 04935250020 Email ID: ghssthrissilery12031@gmail.com","ghssthrissilery12031@gmail.com"
"GOVT. HSS, KATTIKULAM , WAYANAD Phone No: 04935251210 Email ID: principal12032@gmail.com","principal12032@gmail.com"
"GOVT. HSS, KAKKAVAYAL, WAYANAD Phone No: 04936246440 Email ID: ghsskakkavayal@gmail.com","ghsskakkavayal@gmail.com"
"GOVT. HSS, PANANKADI, WAYANAD Phone No: 04936248860 Email ID: ghsspanamkandy@gmail.com","ghsspanamkandy@gmail.com"
"GOVT. HSS, VADUVANCHAL, WAYANAD Phone No: 04936218636 Email ID: ghssvaduvanchal12035@gmail.com","ghssvaduvanchal12035@gmail.com"
"GOVT. HSS, KOLERY, POOTHADI, WAYANAD Phone No: 9961161649 Email ID: principalghsskolery@gmail.com","principalghsskolery@gmail.com"
"GHSS ANAPPARA, ANAPPARA, WAYANAD, Phone No: 04936266627 Email ID: principalghssanapara@gmail.com","principalghssanapara@gmail.com"
"GHSS PERIKKALLOOR,PERIKKALLOOR,WAYANAD, Phone No: 04936234157 Email ID: pricipalghssp@gmail.com","pricipalghssp@gmail.com"
"GHSS VYTHIRI, VYTHIRI, WAYANAD, Phone No: 04936255628 Email ID: gvghssvythiri01@gmail.com","gvghssvythiri01@gmail.com"
"GHSS ARATTUTHARA, ARATTUTHARA, WAYANAD, Phone No: 04935215486 Email ID: principal12040@gmail.com","principal12040@gmail.com"
"GHSS NIRVARAM, NIRVARAM, WAYANAD, Phone No: 04935220280 Email ID: principal12041@gmail.com","principal12041@gmail.com"
"R.G.M.R HSS, Noolpuzha.P.O, Kalloor,Sulthan Bathery(Via) , NEC, 673592 Phone No: 04936270140 Email ID: rgmrhss@gmail.com","rgmrhss@gmail.com"
"GHSS  Achoor Phone No: 04936255870 Email ID: ghssachoor14@gmail.com","ghssachoor14@gmail.com"
"Govt. Higher Secondary School, Kalloor Phone No: 04936270052 Email ID: ghsskalloor@gmail.com","ghsskalloor@gmail.com"
"Govt. Sarvajana Vocational Higher Secondary School, Sulthan Bathery Phone No: 04936-224109 Email ID: dhsesarvajana@gmail.com","dhsesarvajana@gmail.com"
"CMS Higher Secondary School, Arrapetta Phone No: 04936282109 Email ID: cmshssarappetta@gmail.com","cmshssarappetta@gmail.com"
"MTDM Higher Secondary School, Thondarnad, Thondarnadu.P.O,                             Wayanad Phone No: 04935236323 Email ID: mtdmhss@gmail.com","mtdmhss@gmail.com"
